Profile 1             
x  y
[m]     [m]         
1.0647654e-006  2.0205743e-006            
1.06868e-006  2.0217809e-006            
1.0725946e-006  2.022464e-006            
1.0765091e-006  2.0229875e-006            
1.0804237e-006  2.023573e-006            
1.0843383e-006  2.0240698e-006            
1.0882529e-006  2.0245667e-006            
1.0921675e-006  2.0250812e-006            
1.096082e-006  2.0255071e-006            
1.0999966e-006  2.025995e-006            
1.1039112e-006  2.026412e-006            
1.1078258e-006  2.0269266e-006            
1.1117404e-006  2.0270508e-006            
1.1156549e-006  2.0272016e-006            
1.1195695e-006  2.0274855e-006            
1.1234841e-006  2.0277694e-006            
1.1273987e-006  2.0277428e-006            
1.1313132e-006  2.028e-006            
1.1352278e-006  2.0281331e-006            
1.1391424e-006  2.0280976e-006            
1.143057e-006  2.0279734e-006            
1.1469716e-006  2.0279202e-006            
1.1508861e-006  2.0277339e-006            
1.1548007e-006  2.0275298e-006            
1.1587153e-006  2.0274145e-006            
1.1626299e-006  2.0273435e-006            
1.1665445e-006  2.0273435e-006            
1.170459e-006  2.027521e-006            
1.1743736e-006  2.0276274e-006            
1.1782882e-006  2.0275476e-006            
1.1822028e-006  2.027521e-006            
1.1861174e-006  2.0276718e-006            
1.1900319e-006  2.0274056e-006            
1.1939465e-006  2.0273258e-006            
1.1978611e-006  2.0274322e-006            
1.2017757e-006  2.0276097e-006            
1.2056902e-006  2.0274145e-006            
1.2096048e-006  2.027521e-006            
1.2135194e-006  2.0274589e-006            
1.217434e-006  2.0272903e-006            
1.2213486e-006  2.0271306e-006            
1.2252631e-006  2.0270064e-006            
1.2291777e-006  2.0269177e-006            
1.2330923e-006  2.0268024e-006            
1.2370069e-006  2.0271217e-006            
1.2409215e-006  2.0270508e-006            
1.244836e-006  2.0268999e-006            
1.2487506e-006  2.0269709e-006            
1.2526652e-006  2.0270153e-006            
1.2565798e-006  2.0270153e-006            
1.2604943e-006  2.026829e-006            
1.2644089e-006  2.0270596e-006            
1.2683235e-006  2.0270241e-006            
1.2722381e-006  2.0269887e-006            
1.2761527e-006  2.0270685e-006            
1.2800672e-006  2.0270685e-006            
1.2839818e-006  2.0269975e-006            
1.2878964e-006  2.0271129e-006            
1.291811e-006  2.0271306e-006            
1.2957256e-006  2.0272193e-006            
1.2996401e-006  2.0269975e-006            
1.3035547e-006  2.0268911e-006            
1.3074693e-006  2.0266427e-006            
1.3113839e-006  2.0264475e-006            
1.3152984e-006  2.0264297e-006            
1.319213e-006  2.0264475e-006            
1.3231276e-006  2.0262612e-006            
1.3270422e-006  2.0263942e-006            
1.3309568e-006  2.0264475e-006            
1.3348713e-006  2.0262434e-006            
1.3387859e-006  2.0261103e-006            
1.3427005e-006  2.0262612e-006            
1.3466151e-006  2.0262789e-006            
1.3505297e-006  2.0263055e-006            
1.3544442e-006  2.0265273e-006            
1.3583588e-006  2.0264297e-006            
1.3622734e-006  2.0262523e-006            
1.366188e-006  2.0262168e-006            
1.3701026e-006  2.0263233e-006            
1.3740171e-006  2.0262168e-006            
1.3779317e-006  2.0263942e-006            
1.3818463e-006  2.0265806e-006            
1.3857609e-006  2.0266338e-006            
1.3896754e-006  2.0264297e-006            
1.39359e-006  2.0264031e-006            
1.3975046e-006  2.0261015e-006            
1.4014192e-006  2.0259595e-006            
1.4053338e-006  2.0260926e-006            
1.4092483e-006  2.0261015e-006            
1.4131629e-006  2.0259773e-006            
1.4170775e-006  2.0260305e-006            
1.4209921e-006  2.02627e-006            
1.4249067e-006  2.026137e-006            
1.4288212e-006  2.0259773e-006            
1.4327358e-006  2.0261015e-006            
1.4366504e-006  2.026066e-006            
1.440565e-006  2.0259507e-006            
1.4444795e-006  2.0259684e-006            
1.4483941e-006  2.0259684e-006            
1.4523087e-006  2.025791e-006            
1.4562233e-006  2.0257289e-006            
1.4601379e-006  2.0258708e-006            
1.4640524e-006  2.0257289e-006            
1.467967e-006  2.0257022e-006            
1.4718816e-006  2.0257466e-006            
1.4757962e-006  2.0257821e-006            
1.4797108e-006  2.025578e-006            
1.4836253e-006  2.0257377e-006            
1.4875399e-006  2.0256313e-006            
